"Address","Suffix","Street","Side","On Street","Site ID","X","Y","Latitude","Longitude","Species","DBH","Park Name","Multi-Stem"
3600,"","Commonwealth Ave","Front","Kensington Ave",1802,871555.932837922,1008174.14932151,38.6022315019,-90.3203198482,"Maple, Freeman (Acer x freemanii)",3,"Greenwood Park","No"
3600,"","Commonwealth Ave","Front","Kensington Ave",1806,871576.294918134,1008146.92863196,38.6021566465,-90.3202487821,"Maple, Silver (Acer saccharinum)",18,"Greenwood Park","No"
3601,"","Commonwealth Ave","Side","Kensington Ave",2291,871512.287910833,1008325.87848526,38.6026483732,-90.3204715358,"Hackberry, Northern (Celtis occidentalis)",16," N/A","No"
3601,"","Commonwealth Ave","Side","Kensington Ave",2299,871530.859834265,1008287.78633438,38.6025436753,-90.3204068078,"Oak, Bur (Quercus macrocarpa)",5," N/A","No"
3605,"","Commonwealth Ave","Front","Commonwealth Ave",2304,871440.213044299,1008217.35919923,38.602350774,-90.3207244883,"Sycamore, American (Platanus occidentalis)",40," N/A","No"
3606,"","Commonwealth Ave","Front","Commonwealth Ave",2177,871460.712723898,1008189.10059089,38.6022730681,-90.3206529473,"Maple, Amur (Acer ginnala)",4," N/A","Yes"
3608,"","Commonwealth Ave","Front","Commonwealth Ave",2157,871392.628381506,1008167.7509664,38.6022148085,-90.3208913389,"Redbud, Eastern (Cercis canadensis)",2," N/A","No"
3608,"","Commonwealth Ave","Front","Commonwealth Ave",2169,871423.445269305,1008177.86658291,38.6022424201,-90.3207834331,"Sycamore, American (Platanus occidentalis)",40," N/A","No"
3611,"","Commonwealth Ave","Front","Commonwealth Ave",2314,871363.644079533,1008193.06095778,38.602284463,-90.3209925903,"Corktree, Amur (Phellodendron amurense)",10," N/A","No"
3615,"","Commonwealth Ave","Front","Commonwealth Ave",2324,871329.638037574,1008181.22464689,38.6022521433,-90.3211116675,"Corktree, Amur (Phellodendron amurense)",6," N/A","No"
3617,"","Commonwealth Ave","Front","Commonwealth Ave",2334,871292.986556245,1008167.55683761,38.6022148085,-90.3212400143,"Maple, Red (Acer rubrum)",2," N/A","No"
3619,"","Commonwealth Ave","Front","Commonwealth Ave",2341,871270.992411453,1008161.02020966,38.602196977,-90.3213170223,"Zelkova, Japanese (Zelkova serrata)",13," N/A","No"
3619,"","Commonwealth Ave","Front","Commonwealth Ave",2355,871250.831365649,1008154.893028,38.6021802599,-90.321387613,"Yellowwood (Cladrastis kentukea)",5," N/A","No"
3622,"","Commonwealth Ave","Front","Commonwealth Ave",2128,871293.255911922,1008133.87061222,38.6021223072,-90.3212393012,"Redbud, Eastern (Cercis canadensis)",7," N/A","Yes"
3622,"","Commonwealth Ave","Front","Commonwealth Ave",2138,871300.997072757,1008134.90034328,38.6021250934,-90.3212122058,"Redbud, Eastern (Cercis canadensis)",7," N/A","No"
3622,"","Commonwealth Ave","Front","Commonwealth Ave",2148,871308.93923372,1008137.35099345,38.6021317802,-90.3211843973,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
3623,"","Commonwealth Ave","Front","Commonwealth Ave",2365,871235.153570836,1008148.57164504,38.6021629855,-90.3214425169,"Zelkova, Japanese (Zelkova serrata)",12," N/A","No"
3624,"","Commonwealth Ave","Front","Commonwealth Ave",2107,871213.030199037,1008103.68058226,38.6020398361,-90.3215202379,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3624,"","Commonwealth Ave","Front","Commonwealth Ave",2117,871238.888874905,1008113.87747282,38.602067698,-90.3214296821,"Pear, Callery (Pyrus calleryana)",14," N/A","No"
3625,"","Commonwealth Ave","Front","Commonwealth Ave",2377,871198.297828033,1008135.1064822,38.6021262079,-90.3215715767,"Zelkova, Japanese (Zelkova serrata)",12," N/A","No"
3631,"","Commonwealth Ave","Front","Commonwealth Ave",2386,871060.646297075,1008085.9326772,38.6019919137,-90.3220535899,"Corktree, Amur (Phellodendron amurense)",3," N/A","No"
3633,"","Commonwealth Ave","Front","Commonwealth Ave",2396,871030.909267794,1008079.17829626,38.6019735248,-90.3221576934,"Maple, Red (Acer rubrum)",2," N/A","No"
3637,"","Commonwealth Ave","Front","Commonwealth Ave",2406,870963.708108382,1008057.33443851,38.6019139004,-90.3223929957,"Redbud, Eastern (Cercis canadensis)",11," N/A","No"
3639,"","Commonwealth Ave","Front","Commonwealth Ave",2416,870954.749409128,1008053.66432318,38.6019038701,-90.3224243693,"Redbud, Eastern (Cercis canadensis)",8," N/A","Yes"
3639,"","Commonwealth Ave","Side","Sussex Ave",2426,870891.566243619,1008061.45660331,38.6019256024,-90.3226454109,"Pear, Callery (Pyrus calleryana)",20," N/A","No"
3639,"","Commonwealth Ave","Side","Sussex Ave",2437,870870.830621003,1008141.77781105,38.6021462684,-90.3227174276,"Maple, Red (Acer rubrum)",28," N/A","No"
3650,"","Commonwealth Ave","Front","Commonwealth Ave",2097,871073.328254857,1008060.99652433,38.6019233734,-90.3220093815,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
3656,"","Commonwealth Ave","Front","Commonwealth Ave",2087,871017.534123788,1008041.20395764,38.6018693212,-90.3222047538,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3706,"","Commonwealth Ave","Front","Commonwealth Ave",2068,870773.956899916,1007973.96848555,38.6016859894,-90.3230575464,"Maple, Amur (Acer ginnala)",5," N/A","No"
3706,"","Commonwealth Ave","Front","Commonwealth Ave",2076,870785.769575908,1007977.0352497,38.601694348,-90.3230161902,"Maple, Hedge (Acer campestre)",9," N/A","No"
3708,"","Commonwealth Ave","Front","Commonwealth Ave",2059,870763.158761053,1007973.13594862,38.6016837605,-90.3230953374,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
7409,"","Commonwealth Ave","Front","Commonwealth Ave",2374,872925.595144865,1010157.80663667,38.6076710162,-90.3155130795,"Magnolia, Star (Magnolia stellata)",2," N/A","Yes"
7411,"","Commonwealth Ave","Front","Commonwealth Ave",2387,872891.47364557,1010193.81217554,38.6077700728,-90.3156322359,"Maple, Red (Acer rubrum)",14," N/A","No"
7413,"","Commonwealth Ave","Front","Commonwealth Ave",2398,872846.831124037,1010238.09361826,38.6078919122,-90.3157881534,"Birch, River (Betula nigra)",4," N/A","Yes"
7415,"","Commonwealth Ave","Front","Commonwealth Ave",2409,872798.20213773,1010283.44928896,38.6080167231,-90.3159580148,"Redbud, Eastern (Cercis canadensis)",5," N/A","No"
7415,"","Commonwealth Ave","Front","Commonwealth Ave",2419,872788.036778201,1010294.97256952,38.6080484211,-90.3159935082,"Redbud, Eastern (Cercis canadensis)",7," N/A","No"
7420,"","Commonwealth Ave","Front","Commonwealth Ave",2429,872727.516062695,1010309.64165667,38.6080890341,-90.3162052011,"Redbud, Eastern (Cercis canadensis)",4," N/A","No"
7110,"","Drury Ln","Front","Drury Ln",2402,872171.207180439,1007722.65746551,38.6009884134,-90.3181699629,"Chery, Japanese Flowering (Prunus serrulata)",15," N/A","No"
7117,"","Drury Ln","Front","Drury Ln",2411,872155.442994238,1007817.14890683,38.6012479656,-90.3182244707,"Hophornbeam, Eastern (Ostrya virginiana)",3," N/A","No"
7118,"","Drury Ln","Front","Drury Ln",2392,872123.229304971,1007803.37579615,38.6012103207,-90.318337289,"Chery, Japanese Flowering (Prunus serrulata)",10," N/A","No"
7121,"","Drury Ln","Front","Drury Ln",2422,872135.448937458,1007852.46505086,38.6013450498,-90.3182941899,"Hophornbeam, Eastern (Ostrya virginiana)",4," N/A","Yes"
7127,"","Drury Ln","Front","Drury Ln",2432,872102.015101967,1007906.15394184,38.6014926571,-90.3184108111,"Hophornbeam, Eastern (Ostrya virginiana)",3," N/A","No"
7130,"","Drury Ln","Front","Drury Ln",2381,872065.787457864,1007907.16464959,38.601495629,-90.3185375732,"Redbud, Eastern (Cercis canadensis)",9," N/A","No"
7133,"","Drury Ln","Front","Drury Ln",2442,872082.013362533,1007945.43847632,38.601600638,-90.3184805302,"Maple, Red (Acer rubrum)",5," N/A","No"
7134,"","Drury Ln","Front","Drury Ln",2371,872047.276458309,1007938.64786834,38.60158218,-90.31860213,"Dogwood, Gray (Cornus racemosa)",2," N/A","Yes"
3101,"","Edgar Ave","Front","Edgar Ave",1388,871145.154920944,1010346.02350605,38.6081975021,-90.3217425195,"Maple, Silver (Acer saccharinum)",14," N/A","No"
3101,"","Edgar Ave","Side","Elm Ave",1301,871023.331088716,1010375.60105189,38.6082793684,-90.3221686494,"Maple, Sugar (Acer saccharum)",16," N/A","No"
3103,"","Edgar Ave","Front","Edgar Ave",1378,871134.388401772,1010294.41698845,38.608055852,-90.3217805482,"Tulip Tree (Liriodendron tulipifera)",12," N/A","No"
3107,"","Edgar Ave","Front","Edgar Ave",1368,871125.150535548,1010201.68899006,38.6078012773,-90.3218135064,"Dogwood, Flowering (Cornus florida)",4," N/A","No"
3109,"","Edgar Ave","Front","Edgar Ave",1358,871119.046650049,1010173.90014931,38.6077250038,-90.3218350559,"Hackberry, Northern (Celtis occidentalis)",14," N/A","No"
3112,"","Edgar Ave","Front","Edgar Ave",1426,871148.080533909,1010145.09723541,38.6076457584,-90.3217336463,"Sycamore, American (Platanus occidentalis)",46," N/A","No"
3124,"","Edgar Ave","Front","Edgar Ave",1437,871141.662735996,1010092.41654141,38.6075011355,-90.3217564635,"Hackberry, Northern (Celtis occidentalis)",13," N/A","No"
3125,"","Edgar Ave","Front","Edgar Ave",1353,871115.507000329,1010131.32585856,38.6076081169,-90.3218477321,"Redbud, Eastern (Cercis canadensis)",1," N/A","No"
3131,"","Edgar Ave","Front","Edgar Ave",1319,871098.672762687,1010033.17142466,38.607338682,-90.3219073103,"Hackberry, Northern (Celtis occidentalis)",14," N/A","No"
3131,"","Edgar Ave","Front","Edgar Ave",1328,871101.902706944,1010048.68961233,38.6073812766,-90.3218959017,"Hackberry, Northern (Celtis occidentalis)",12," N/A","No"
3131,"","Edgar Ave","Front","Edgar Ave",1339,871107.287105106,1010073.95200485,38.6074506165,-90.3218768874,"Maple, Freeman (Acer x freemanii)",3," N/A","No"
3133,"","Edgar Ave","Front","Edgar Ave",1308,871095.102276688,1010006.46954148,38.6072653797,-90.3219199866,"Maple, Sugar (Acer saccharum)",6," N/A","No"
3134,"","Edgar Ave","Front","Edgar Ave",1449,871127.31516139,1010019.51877779,38.6073010403,-90.3218071683,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
3135,"","Edgar Ave","Front","Edgar Ave",1295,871086.217497347,1009953.35542145,38.6071195797,-90.3219514394,"Redbud, Eastern (Cercis canadensis)",16," N/A","No"
3140,"","Edgar Ave","Front","Edgar Ave",1460,871113.038880659,1009909.82507283,38.6069999059,-90.3218578732,"Hophornbeam, Eastern (Ostrya virginiana)",8," N/A","No"
3142,"","Edgar Ave","Front","Edgar Ave",1470,871109.493573902,1009870.13630523,38.6068909424,-90.3218705495,"Birch, River (Betula nigra)",7," N/A","No"
3200,"","Edgar Ave","Side","James Ave",1195,871169.971987903,1009801.57748231,38.6067023628,-90.3216593712,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3200,"","Edgar Ave","Side","James Ave",1206,871190.288560957,1009796.92725493,38.6066894853,-90.3215883051,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
3200,"","Edgar Ave","Side","James Ave",1498,871132.584816544,1009806.48769464,38.6067160452,-90.3217901739,"Redbud, Eastern (Cercis canadensis)",10," N/A","No"
3200,"","Edgar Ave","Side","James Ave",1508,871144.94587748,1009806.51168758,38.6067160452,-90.3217469163,"Pear, Callery (Pyrus calleryana)",6," N/A","No"
3201,"","Edgar Ave","Side","James Ave",1468,870959.475544561,1009834.29043782,38.6067933104,-90.3223957803,"Maple, Silver (Acer saccharinum)",36," N/A","No"
3201,"","Edgar Ave","Side","James Ave",1478,871012.756556241,1009828.82454247,38.6067780183,-90.3222093607,"Tupelo, Black (Nyssa sylvatica)",4," N/A","No"
3201,"","Edgar Ave","Side","James Ave",1488,871041.612634843,1009821.84589594,38.606758702,-90.3221084263,"Tupelo, Black (Nyssa sylvatica)",12," N/A","No"
3205,"","Edgar Ave","Front","Edgar Ave",1367,871056.828044183,1009765.55163482,38.6066040413,-90.3220555618,"Maple, Sugar (Acer saccharum)",10," N/A","No"
3207,"","Edgar Ave","Front","Edgar Ave",1357,871050.760313793,1009719.00358354,38.6064762562,-90.3220771114,"Hackberry, Northern (Celtis occidentalis)",18," N/A","No"
3217,"","Edgar Ave","Front","Edgar Ave",1347,871046.098849749,1009694.46375946,38.6064088965,-90.3220935905,"Zelkova, Japanese (Zelkova serrata)",15," N/A","No"
3218,"","Edgar Ave","Front","Edgar Ave",1479,871064.042952459,1009585.05831654,38.606108382,-90.3220315375,"Maple, Amur (Acer ginnala)",6," N/A","No"
3218,"","Edgar Ave","Front","Edgar Ave",1489,871060.449996102,1009569.89990744,38.6060667773,-90.3220442137,"Maple, Amur (Acer ginnala)",7," N/A","No"
3221,"","Edgar Ave","Front","Edgar Ave",1327,871027.850780438,1009577.90685128,38.6060889372,-90.3221582391,"Zelkova, Japanese (Zelkova serrata)",14," N/A","No"
3221,"","Edgar Ave","Front","Edgar Ave",1337,871029.636787507,1009590.89726038,38.6061245984,-90.322151901,"Zelkova, Japanese (Zelkova serrata)",14," N/A","No"
3227,"","Edgar Ave","Front","Edgar Ave",1316,871022.316501958,1009530.8590293,38.6059597769,-90.322177925,"Maple, Sugar (Acer saccharum)",8," N/A","No"
3231,"","Edgar Ave","Front","Edgar Ave",1297,871013.75016173,1009468.75891329,38.6057893002,-90.3222083233,"Maple, Freeman (Acer x freemanii)",3," N/A","No"
3231,"","Edgar Ave","Front","Edgar Ave",1306,871020.817086671,1009513.55417334,38.605912267,-90.3221832894,"Plum (Prunus species)",8," N/A","No"
3241,"","Edgar Ave","Front","Edgar Ave",1277,871003.134952254,1009409.19910412,38.6056258099,-90.3222458741,"Maple, Amur (Acer ginnala)",2," N/A","No"
3241,"","Edgar Ave","Front","Edgar Ave",1287,871007.192217283,1009424.98233045,38.6056691279,-90.322231569,"Maple, Sugar (Acer saccharum)",12," N/A","No"
3245,"","Edgar Ave","Front","Edgar Ave",1267,871001.13636144,1009385.7866014,38.6055615316,-90.3222530266,"Maple, Amur (Acer ginnala)",8," N/A","No"
3247,"","Edgar Ave","Side","Walter Ave",1340,870707.785978666,1009317.63554476,38.6053759487,-90.3232800466,"Pear, Callery (Pyrus calleryana)",10," N/A","No"
3247,"","Edgar Ave","Side","Walter Ave",1349,870711.200008817,1009331.77908905,38.6054147677,-90.3232680042,"Tupelo, Black (Nyssa sylvatica)",2," N/A","No"
3247,"","Edgar Ave","Side","Walter Ave",1361,870715.860796028,1009368.62983473,38.6055159325,-90.3232514459,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
3247,"","Edgar Ave","Side","Walter Ave",1370,870717.537708137,1009391.33785181,38.6055782781,-90.3232454247,"Pear, Callery (Pyrus calleryana)",8," N/A","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1914,868113.58873886,1008985.86332431,38.6044782837,-90.3323603744,"Pine, Shortleaf (Pinus echinata)",9,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1919,868149.79563453,1008995.30911225,38.6045040395,-90.3322336121,"Pine, Shortleaf (Pinus echinata)",14,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1924,868151.564651493,1009018.40074233,38.6045674386,-90.332227274,"Pine, Shortleaf (Pinus echinata)",14,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1929,868097.507989744,1009063.75725967,38.6046922553,-90.3324161497,"Cypress, Bald (Taxodium distichum)",9,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1934,868045.713728726,1009060.41598861,38.6046833398,-90.3325974196,"Pear, Callery (Pyrus calleryana)",8,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1939,868039.875818914,1009083.49368742,38.6047467387,-90.3326177015,"Pear, Callery (Pyrus calleryana)",12,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1943,867980.316493298,1009107.96276766,38.6048142269,-90.3328259675,"Redbud, Eastern (Cercis canadensis)",10,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1946,867934.918106472,1009129.66843575,38.6048740559,-90.3329846965,"Redbud, Eastern (Cercis canadensis)",6,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",1952,867932.354300542,1009120.23905918,38.6048481763,-90.3329937284,"Elm, Chinese (Ulmus parvifolia)",5,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",2024,867916.11811137,1009059.80560606,38.6046823116,-90.3330509298,"Pine, Eastern White (Pinus strobus)",9,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",2029,868017.257731789,1009031.2870517,38.6046034963,-90.3326971841,"Pear, Callery (Pyrus calleryana)",3,"Deer Creek Park","No"
7830,"","Edgebrook Ln","Front","Edgebrook Ln",2033,868077.623054028,1008953.00022305,38.6043882242,-90.3324864419,"Elm, Chinese (Ulmus parvifolia)",6,"Deer Creek Park","No"
7553,"","Ellis Ave","Front","Ellis Ave",806,870148.790270512,1011626.93488285,38.611720045,-90.3252208292,"Redbud, Eastern (Cercis canadensis)",14," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",691,869942.624306258,1011927.24729473,38.6125457548,-90.3259403632,"Oak, Pin (Quercus palustris)",24," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",692,869946.890503936,1011945.6744661,38.6125963322,-90.3259253101,"Oak, Pin (Quercus palustris)",28," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",813,869904.807675167,1011682.58612512,38.6118741312,-90.326074335,"Cypress, Bald (Taxodium distichum)",14," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",821,869910.359417868,1011703.58602317,38.6119317664,-90.326054766,"Cypress, Bald (Taxodium distichum)",13," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",832,869915.467238758,1011731.86708502,38.6120093974,-90.3260367024,"Cypress, Bald (Taxodium distichum)",12," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",839,869920.541768607,1011777.71054726,38.6121352536,-90.3260186388,"Cypress, Bald (Taxodium distichum)",16," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",849,869923.503864393,1011803.4173482,38.612205827,-90.3260081017,"Cypress, Bald (Taxodium distichum)",18," N/A","No"
7569,"","Ellis Ave","Side","Oakland Ave",859,869937.106740754,1011888.25687277,38.6124387189,-90.3259599321,"Oak, Pin (Quercus palustris)",37," N/A","No"
7301,"","Elm Ave","Front","Elm Ave",1665,872274.231186925,1010213.64846489,38.6078279249,-90.3177921645,"Redbud, Eastern (Cercis canadensis)",7," N/A","No"
7301,"","Elm Ave","Front","Elm Ave",1676,872250.991721094,1010219.59966397,38.607844393,-90.3178734507,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
7301,"","Elm Ave","Side","Arbor Ave",1636,872336.920163378,1010269.89051838,38.6079820194,-90.3175723905,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
7301,"","Elm Ave","Side","Arbor Ave",1646,872323.185486644,1010254.8699993,38.6079408492,-90.3176205601,"Redbud, Eastern (Cercis canadensis)",7," N/A","No"
7301,"","Elm Ave","Side","Arbor Ave",1656,872309.014700028,1010242.84726242,38.6079079129,-90.3176702351,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
7312,"","Elm Ave","Front","Elm Ave",1535,872148.725595609,1010210.6550476,38.6078203883,-90.3182313977,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
7322,"","Elm Ave","Front","Elm Ave",1532,872068.482738723,1010221.69141371,38.6078511291,-90.3185121349,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
7337,"","Elm Ave","Front","Elm Ave",1683,871916.67156452,1010270.3440902,38.6079855483,-90.3190430697,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
